ID,Customer ID,MaritalStatus,YearlyIncome,TotalChildren,EnglishEducation,HouseOwnerFlag
622,11621,S,50000,0,Graduate Degree,FALSE
623,11622,M,50000,0,Graduate Degree,TRUE
624,11623,S,50000,1,Graduate Degree,TRUE
625,11624,S,50000,1,Graduate Degree,TRUE
626,11625,M,50000,1,Graduate Degree,TRUE
627,11626,M,50000,1,Graduate Degree,TRUE
628,11627,M,60000,1,Graduate Degree,TRUE
629,11628,S,40000,1,Graduate Degree,TRUE
630,11629,S,40000,4,High School,TRUE
631,11630,M,60000,1,Graduate Degree,TRUE
632,11631,M,60000,1,Graduate Degree,TRUE
633,11632,M,60000,1,Graduate Degree,TRUE
634,11633,M,40000,1,Bachelors,TRUE
635,11634,M,60000,1,Graduate Degree,TRUE
636,11635,M,60000,1,Graduate Degree,TRUE
637,11636,S,60000,1,Graduate Degree,TRUE
638,11637,M,70000,1,Graduate Degree,TRUE
639,11638,M,70000,1,Graduate Degree,TRUE
640,11639,M,70000,1,Graduate Degree,TRUE
641,11640,M,50000,1,Bachelors,TRUE
642,11641,M,50000,1,Bachelors,TRUE
643,11642,M,50000,1,Bachelors,TRUE
644,11643,M,50000,1,Bachelors,TRUE
645,11644,S,40000,2,Bachelors,TRUE
646,11645,S,40000,2,Bachelors,TRUE
647,11646,S,40000,2,Bachelors,TRUE
648,11647,S,40000,2,Bachelors,FALSE
649,11648,S,60000,1,Graduate Degree,TRUE
650,11649,M,60000,1,Graduate Degree,TRUE
651,11650,M,60000,1,Graduate Degree,TRUE
652,11651,M,60000,1,Graduate Degree,TRUE
653,11652,M,60000,1,Graduate Degree,TRUE
654,11653,S,60000,1,Graduate Degree,TRUE
655,11654,M,60000,1,Graduate Degree,TRUE
656,11655,S,70000,2,Graduate Degree,TRUE
657,11656,M,70000,3,Graduate Degree,TRUE
658,11657,M,70000,3,Graduate Degree,TRUE
659,11658,M,60000,1,Graduate Degree,TRUE
660,11659,S,60000,1,Graduate Degree,TRUE
661,11660,M,60000,1,Graduate Degree,TRUE
662,11661,S,60000,1,Graduate Degree,TRUE
663,11662,S,60000,2,Graduate Degree,TRUE
664,11663,M,70000,4,Graduate Degree,TRUE
665,11664,S,70000,4,Graduate Degree,TRUE
666,11665,M,70000,4,Graduate Degree,TRUE
667,11666,M,80000,2,Graduate Degree,TRUE
668,11667,M,70000,2,Bachelors,TRUE
669,11668,S,70000,2,Bachelors,TRUE
670,11669,S,70000,2,Bachelors,TRUE
671,11670,S,70000,2,Bachelors,TRUE
672,11671,S,60000,3,Bachelors,FALSE
673,11672,M,60000,3,Bachelors,TRUE
674,11673,S,60000,3,Bachelors,TRUE
675,11674,M,60000,0,Graduate Degree,TRUE
676,11675,S,70000,4,Graduate Degree,TRUE
677,11676,M,80000,0,Graduate Degree,TRUE
678,11677,S,60000,2,Graduate Degree,TRUE
679,11678,M,70000,5,Graduate Degree,TRUE
680,11679,M,70000,5,Graduate Degree,TRUE
681,11680,M,70000,5,Graduate Degree,TRUE
682,11681,M,70000,5,Graduate Degree,TRUE
683,11682,M,70000,5,Graduate Degree,FALSE
684,11683,M,80000,2,Graduate Degree,TRUE
685,11684,S,40000,0,Bachelors,FALSE
686,11685,M,40000,0,Bachelors,FALSE
687,11686,S,40000,0,Bachelors,FALSE
688,11687,S,40000,0,Bachelors,FALSE
689,11688,S,80000,3,Bachelors,TRUE
690,11689,M,80000,3,Bachelors,TRUE
691,11690,M,60000,0,Graduate Degree,TRUE
692,11691,S,40000,0,Bachelors,FALSE
693,11692,M,40000,0,Bachelors,FALSE
694,11693,S,50000,4,Bachelors,FALSE
695,11694,M,50000,4,Bachelors,TRUE
696,11695,M,50000,5,Bachelors,TRUE
697,11696,S,50000,5,Bachelors,TRUE
698,11697,M,50000,4,Bachelors,TRUE
699,11698,M,50000,4,Bachelors,TRUE
700,11699,S,60000,4,Bachelors,FALSE
701,11700,S,60000,4,Bachelors,FALSE
702,11701,M,60000,4,Bachelors,TRUE
703,11702,S,60000,4,Bachelors,TRUE
704,11703,S,60000,0,Bachelors,FALSE
705,11704,S,60000,0,Bachelors,FALSE
706,11705,S,60000,2,Graduate Degree,TRUE
707,11706,M,60000,4,Bachelors,TRUE
708,11707,S,60000,4,Bachelors,TRUE
709,11708,S,60000,4,Bachelors,TRUE
710,11709,S,60000,3,Graduate Degree,FALSE
711,11710,M,40000,3,High School,TRUE
712,11711,S,70000,1,Bachelors,FALSE
713,11712,M,70000,1,Partial College,TRUE
714,11713,M,70000,1,Partial College,TRUE
715,11714,M,70000,1,Partial College,TRUE
716,11715,M,70000,1,Partial College,TRUE
717,11716,S,40000,4,High School,TRUE
718,11717,M,60000,1,Partial College,FALSE
719,11718,M,60000,1,Partial College,TRUE
720,11719,M,40000,4,High School,TRUE
721,11720,M,40000,4,High School,TRUE
722,11721,M,40000,4,High School,TRUE
723,11722,M,60000,1,Partial College,TRUE
724,11723,S,70000,0,Partial College,FALSE
725,11724,S,70000,0,Partial College,FALSE
726,11725,S,70000,0,Partial College,FALSE
727,11726,S,70000,0,Partial College,FALSE
728,11727,S,60000,0,Graduate Degree,FALSE
729,11728,M,60000,1,Partial College,TRUE
730,11729,M,60000,1,Partial College,TRUE
731,11730,M,60000,1,Partial College,TRUE
732,11731,M,60000,1,Partial College,TRUE
733,11732,M,60000,1,Partial College,TRUE
734,11733,M,60000,1,Partial College,TRUE
735,11734,M,60000,1,Partial College,FALSE
736,11735,M,60000,1,Partial College,TRUE
737,11736,M,60000,1,Partial College,FALSE
738,11737,M,60000,4,Bachelors,TRUE
739,11738,M,60000,4,Bachelors,TRUE
740,11739,M,70000,2,Graduate Degree,TRUE
741,11740,M,70000,5,Graduate Degree,FALSE
742,11741,M,80000,4,Graduate Degree,TRUE
743,11742,S,60000,3,Bachelors,FALSE
744,11743,M,60000,1,Bachelors,TRUE
745,11744,M,60000,1,Bachelors,TRUE
746,11745,M,60000,1,Bachelors,TRUE
747,11746,S,60000,1,Bachelors,TRUE
748,11747,M,70000,5,Graduate Degree,TRUE
749,11748,M,70000,5,Graduate Degree,TRUE
750,11749,M,80000,4,Graduate Degree,FALSE
751,11750,M,60000,2,Bachelors,TRUE
752,11751,M,80000,4,Graduate Degree,TRUE
753,11752,M,80000,4,Graduate Degree,TRUE
754,11753,M,80000,4,Graduate Degree,TRUE
755,11754,M,90000,2,Bachelors,TRUE
756,11755,M,60000,2,Bachelors,TRUE
757,11756,S,60000,2,Bachelors,FALSE
758,11757,M,70000,5,Bachelors,TRUE
759,11758,M,70000,5,Bachelors,TRUE
760,11759,M,110000,1,Graduate Degree,FALSE
761,11760,M,70000,5,Bachelors,TRUE
762,11761,S,70000,5,Bachelors,TRUE
763,11762,M,70000,5,Bachelors,TRUE
764,11763,M,80000,5,Graduate Degree,TRUE
765,11764,S,80000,5,Graduate Degree,TRUE
766,11765,M,80000,5,Bachelors,TRUE
767,11766,S,90000,0,Bachelors,FALSE
768,11767,S,90000,0,Bachelors,FALSE
769,11768,M,90000,2,Bachelors,TRUE
770,11769,S,50000,0,Graduate Degree,TRUE
771,11770,S,50000,0,Graduate Degree,FALSE
772,11771,S,50000,0,Graduate Degree,FALSE
773,11772,M,50000,1,Graduate Degree,TRUE
774,11773,S,50000,1,Graduate Degree,TRUE
775,11774,M,50000,1,Graduate Degree,TRUE
776,11775,S,50000,1,Graduate Degree,TRUE
777,11776,M,50000,1,Graduate Degree,TRUE
778,11777,S,40000,1,Graduate Degree,TRUE
779,11778,S,60000,1,Graduate Degree,TRUE
780,11779,S,60000,1,Graduate Degree,TRUE
781,11780,S,60000,1,Graduate Degree,TRUE
782,11781,M,60000,1,Graduate Degree,TRUE
783,11782,M,60000,1,Graduate Degree,TRUE
784,11783,M,60000,1,Graduate Degree,TRUE
785,11784,M,40000,1,Graduate Degree,TRUE
786,11785,M,40000,1,Bachelors,TRUE
787,11786,S,60000,1,Graduate Degree,TRUE
788,11787,M,60000,1,Graduate Degree,TRUE
789,11788,S,70000,1,Graduate Degree,TRUE
790,11789,M,50000,1,Bachelors,TRUE
791,11790,M,50000,1,Bachelors,TRUE
792,11791,M,60000,1,Graduate Degree,TRUE
793,11792,M,40000,1,Bachelors,TRUE
794,11793,M,40000,1,Bachelors,TRUE
795,11794,S,40000,2,Bachelors,TRUE
796,11795,S,40000,2,Bachelors,TRUE
797,11796,S,40000,2,Bachelors,FALSE
798,11797,S,40000,2,Bachelors,TRUE
799,11798,M,40000,2,Bachelors,TRUE
800,11799,M,40000,2,Bachelors,TRUE
801,11800,M,60000,1,Graduate Degree,TRUE
802,11801,M,60000,1,Graduate Degree,TRUE
803,11802,M,60000,1,Graduate Degree,TRUE
804,11803,S,60000,1,Graduate Degree,TRUE
805,11804,M,60000,1,Graduate Degree,TRUE
806,11805,M,70000,2,Graduate Degree,TRUE
807,11806,M,70000,2,Graduate Degree,TRUE
808,11807,M,70000,3,Graduate Degree,TRUE
809,11808,M,60000,1,Graduate Degree,TRUE
810,11809,M,60000,2,Bachelors,TRUE
811,11810,S,40000,0,Bachelors,FALSE
812,11811,S,40000,0,Bachelors,TRUE
813,11812,M,40000,0,Bachelors,FALSE
814,11813,M,40000,0,Bachelors,FALSE
815,11814,M,60000,2,Graduate Degree,TRUE
816,11815,M,70000,3,Graduate Degree,TRUE
817,11816,M,70000,4,Graduate Degree,TRUE
818,11817,S,70000,4,Graduate Degree,TRUE
819,11818,M,70000,4,Graduate Degree,TRUE
820,11819,M,70000,2,Bachelors,TRUE
821,11820,M,60000,0,Graduate Degree,TRUE
822,11821,M,60000,0,Graduate Degree,TRUE
823,11822,M,60000,0,Graduate Degree,TRUE
824,11823,M,70000,0,Graduate Degree,TRUE
825,11824,M,70000,4,Graduate Degree,TRUE
826,11825,S,70000,5,Graduate Degree,TRUE
827,11826,M,70000,5,Graduate Degree,TRUE
828,11827,M,60000,2,Graduate Degree,TRUE
829,11828,M,70000,5,Graduate Degree,TRUE
830,11829,M,70000,5,Graduate Degree,TRUE
831,11830,M,80000,3,Graduate Degree,TRUE
832,11831,M,80000,3,Graduate Degree,TRUE
833,11832,S,40000,0,Bachelors,FALSE
834,11833,M,80000,3,Bachelors,TRUE
835,11834,S,80000,3,Bachelors,FALSE
836,11835,S,80000,3,Bachelors,TRUE
837,11836,M,80000,3,Bachelors,TRUE
838,11837,S,80000,3,Bachelors,TRUE
839,11838,S,80000,3,Bachelors,FALSE
840,11839,S,60000,0,Graduate Degree,TRUE
841,11840,M,60000,0,Graduate Degree,TRUE
842,11841,M,40000,0,Bachelors,FALSE
843,11842,S,50000,4,Bachelors,TRUE
844,11843,S,50000,4,Bachelors,FALSE
845,11844,S,50000,4,Bachelors,TRUE
846,11845,S,30000,2,High School,FALSE
847,11846,S,50000,4,Bachelors,TRUE
848,11847,S,50000,4,Bachelors,FALSE
849,11848,M,50000,4,Bachelors,TRUE
850,11849,S,50000,4,Bachelors,TRUE
851,11850,S,50000,4,Bachelors,TRUE
852,11851,S,60000,4,Bachelors,TRUE
853,11852,S,60000,4,Bachelors,FALSE
854,11853,S,60000,0,Bachelors,TRUE
855,11854,S,60000,2,Graduate Degree,FALSE
856,11855,M,60000,4,Bachelors,TRUE
857,11856,M,60000,3,Graduate Degree,TRUE
858,11857,S,60000,3,Graduate Degree,FALSE
859,11858,M,40000,3,High School,TRUE
860,11859,M,70000,1,Partial College,TRUE
861,11860,M,70000,1,Partial College,TRUE
862,11861,M,70000,1,Partial College,TRUE
863,11862,S,40000,4,High School,TRUE
864,11863,M,60000,1,Partial College,TRUE
865,11864,M,60000,1,Partial College,TRUE
866,11865,M,60000,1,Partial College,TRUE
867,11866,M,60000,1,Partial College,FALSE
868,11867,M,40000,4,High School,TRUE
869,11868,S,70000,0,Partial College,TRUE
870,11869,S,70000,0,Partial College,FALSE
871,11870,S,70000,0,Partial College,FALSE
872,11871,S,70000,0,Partial College,FALSE
873,11872,S,60000,0,Graduate Degree,FALSE
874,11873,M,60000,0,Graduate Degree,FALSE
875,11874,S,60000,0,Bachelors,FALSE
876,11875,M,60000,1,Partial College,FALSE
877,11876,M,60000,1,Partial College,TRUE
878,11877,M,60000,1,Partial College,TRUE
879,11878,M,60000,1,Partial College,TRUE
880,11879,M,60000,1,Partial College,TRUE
881,11880,M,60000,1,Partial College,TRUE
882,11881,M,60000,4,Bachelors,TRUE
883,11882,M,60000,4,Bachelors,TRUE
884,11883,M,70000,5,Graduate Degree,TRUE
885,11884,M,80000,5,Graduate Degree,TRUE
886,11885,M,80000,2,Graduate Degree,TRUE
887,11886,M,60000,3,Bachelors,TRUE
888,11887,M,60000,1,Bachelors,TRUE
889,11888,M,60000,1,Bachelors,TRUE
890,11889,S,60000,1,Bachelors,TRUE
891,11890,M,70000,5,Graduate Degree,TRUE
892,11891,M,70000,5,Graduate Degree,TRUE
893,11892,M,90000,1,Graduate Degree,TRUE
894,11893,M,90000,2,Graduate Degree,TRUE
895,11894,M,100000,1,Graduate Degree,TRUE
896,11895,M,100000,1,Graduate Degree,TRUE
897,11896,M,100000,1,Graduate Degree,TRUE
898,11897,S,60000,2,Bachelors,FALSE
899,11898,M,80000,4,Graduate Degree,TRUE
900,11899,S,80000,4,Graduate Degree,TRUE
901,11900,S,90000,2,Bachelors,TRUE
902,11901,S,60000,2,Bachelors,FALSE
903,11902,M,70000,5,Bachelors,TRUE
904,11903,S,110000,1,Graduate Degree,TRUE
905,11904,S,110000,1,Graduate Degree,TRUE
906,11905,S,110000,1,Graduate Degree,TRUE
907,11906,M,80000,5,Graduate Degree,TRUE
908,11907,S,80000,5,Graduate Degree,TRUE
909,11908,S,80000,5,Graduate Degree,TRUE
910,11909,M,80000,5,Graduate Degree,FALSE
911,11910,M,80000,5,Graduate Degree,TRUE
912,11911,M,80000,5,Graduate Degree,TRUE
913,11912,S,60000,3,Bachelors,TRUE
914,11913,M,60000,3,Bachelors,TRUE
915,11914,S,70000,0,Bachelors,FALSE
916,11915,S,70000,0,Bachelors,TRUE
917,11916,S,70000,0,Bachelors,FALSE
918,11917,S,70000,0,Bachelors,TRUE
919,11918,M,60000,3,Bachelors,TRUE
920,11919,M,60000,4,Bachelors,TRUE
921,11920,S,60000,4,Bachelors,TRUE
922,11921,M,60000,4,Bachelors,TRUE
923,11922,S,90000,4,Partial College,FALSE
924,11923,M,60000,0,Partial College,FALSE
925,11924,S,60000,0,Partial College,FALSE
926,11925,S,40000,0,Partial College,TRUE
927,11926,S,40000,0,Partial College,FALSE
928,11927,S,40000,0,Partial College,FALSE
929,11928,M,60000,0,Partial College,TRUE
930,11929,S,30000,2,Partial College,TRUE
931,11930,M,20000,4,High School,FALSE
932,11931,S,70000,0,Partial College,TRUE
933,11932,M,70000,0,Partial College,FALSE
934,11933,S,40000,0,Partial High School,FALSE
935,11934,S,40000,0,Partial High School,TRUE
936,11935,S,30000,0,Partial College,TRUE
937,11936,M,30000,0,Partial College,TRUE
938,11937,M,30000,0,Partial College,FALSE
939,11938,M,60000,0,Partial College,TRUE
940,11939,S,60000,0,Partial College,FALSE
941,11940,M,100000,3,Bachelors,TRUE
942,11941,S,60000,0,Partial College,TRUE
943,11942,M,20000,2,Partial High School,TRUE
944,11943,M,20000,2,Partial High School,TRUE
945,11944,S,30000,3,Partial College,FALSE
946,11945,M,20000,0,Partial College,FALSE
947,11946,S,30000,3,High School,TRUE
948,11947,S,30000,3,High School,FALSE
949,11948,M,30000,3,High School,TRUE
950,11949,S,70000,0,Partial College,TRUE
951,11950,M,70000,0,Partial College,TRUE
952,11951,M,40000,2,Partial College,TRUE
953,11952,S,80000,2,Partial College,FALSE
954,11953,S,40000,0,High School,FALSE
955,11954,M,60000,0,Partial College,TRUE
956,11955,S,60000,0,Partial College,TRUE
957,11956,S,40000,0,High School,TRUE
958,11957,S,60000,0,Partial College,FALSE
959,11958,S,70000,0,Partial College,TRUE
960,11959,S,70000,0,Partial College,FALSE
961,11960,S,70000,0,Partial College,FALSE
962,11961,S,70000,0,Partial College,TRUE
963,11962,S,60000,0,Partial College,FALSE
964,11963,M,80000,2,High School,FALSE
965,11964,S,70000,2,High School,FALSE
966,11965,S,70000,2,High School,TRUE
967,11966,S,70000,2,High School,TRUE
968,11967,S,80000,2,High School,TRUE
969,11968,S,130000,0,Graduate Degree,FALSE
970,11969,S,130000,0,Graduate Degree,FALSE
971,11970,S,80000,0,Bachelors,FALSE
972,11971,S,80000,0,Bachelors,FALSE
973,11972,M,60000,0,Partial College,FALSE
974,11973,S,60000,0,Partial College,FALSE
975,11974,S,60000,0,Partial College,FALSE
976,11975,S,60000,0,High School,FALSE
977,11976,S,120000,1,Bachelors,FALSE
978,11977,M,130000,0,Graduate Degree,TRUE
979,11978,M,130000,0,Graduate Degree,TRUE
980,11979,M,80000,2,Partial High School,FALSE
981,11980,S,60000,2,High School,FALSE
982,11981,S,60000,2,High School,FALSE
983,11982,S,60000,2,High School,TRUE
984,11983,M,70000,3,Partial College,TRUE
985,11984,M,80000,2,Bachelors,TRUE
986,11985,M,80000,2,Bachelors,FALSE
987,11986,S,70000,0,Bachelors,TRUE
988,11987,M,90000,4,Bachelors,TRUE
989,11988,S,70000,1,Partial College,TRUE
990,11989,S,70000,1,Partial College,TRUE
991,11990,S,70000,1,Partial College,TRUE
992,11991,M,60000,1,Bachelors,TRUE
993,11992,S,60000,1,Partial College,TRUE
994,11993,S,60000,1,Partial College,FALSE
995,11994,S,110000,0,Graduate Degree,FALSE
996,11995,M,60000,1,Partial College,TRUE
997,11996,S,60000,1,Partial College,TRUE
998,11997,M,60000,1,Partial College,TRUE
999,11998,M,60000,1,Partial College,TRUE
1000,11999,M,60000,1,Partial College,TRUE
1001,12000,S,70000,0,Bachelors,FALSE
1002,12001,S,80000,5,Bachelors,TRUE
1003,12002,S,70000,0,Bachelors,TRUE
1004,12003,S,70000,0,Bachelors,TRUE
1005,12004,S,70000,0,Bachelors,FALSE
1006,12005,M,60000,1,Partial College,TRUE
1007,12006,M,70000,5,Partial College,TRUE
1008,12007,M,60000,1,Partial College,TRUE
1009,12008,M,70000,5,Partial College,TRUE
1010,12009,S,80000,1,Partial College,TRUE
1011,12010,M,80000,1,Partial College,TRUE
1012,12011,S,30000,2,Partial College,FALSE
1013,12012,M,60000,3,Partial College,FALSE
1014,12013,S,30000,2,Partial College,TRUE
1015,12014,M,10000,2,High School,TRUE
1016,12015,S,30000,0,High School,FALSE
1017,12016,S,40000,0,High School,FALSE
1018,12017,M,40000,0,High School,TRUE
1019,12018,M,30000,0,High School,TRUE
1020,12019,S,30000,0,High School,FALSE
1021,12020,M,30000,0,High School,TRUE
1022,12021,S,10000,5,High School,FALSE
1023,12022,S,40000,0,High School,TRUE
1024,12023,S,30000,0,Partial High School,FALSE
1025,12024,S,40000,0,High School,TRUE
1026,12025,M,40000,0,High School,TRUE
1027,12026,M,40000,0,High School,FALSE
1028,12027,M,40000,0,High School,TRUE
1029,12028,S,30000,0,Partial High School,FALSE
1030,12029,M,30000,0,Partial High School,FALSE
1031,12030,S,40000,0,High School,TRUE
1032,12031,S,30000,0,Partial High School,FALSE
1033,12032,S,30000,0,Partial High School,FALSE
1034,12033,S,40000,0,High School,FALSE
1035,12034,M,40000,2,Bachelors,TRUE
1036,12035,M,40000,2,Bachelors,FALSE
1037,12036,M,40000,2,Bachelors,TRUE
1038,12037,S,40000,2,Bachelors,TRUE
1039,12038,S,40000,2,Bachelors,TRUE
1040,12039,M,70000,2,Graduate Degree,TRUE
1041,12040,M,40000,0,Partial College,TRUE
1042,12041,M,40000,0,High School,TRUE
1043,12042,M,40000,0,High School,TRUE
1044,12043,M,40000,0,Partial College,TRUE
1045,12044,S,40000,0,Partial College,TRUE
1046,12045,S,40000,0,Partial College,FALSE
1047,12046,S,40000,0,Partial College,FALSE
1048,12047,S,40000,0,Partial College,FALSE
1049,12048,S,70000,0,Partial College,TRUE
1050,12049,S,80000,0,Bachelors,TRUE
1051,12050,S,110000,0,Graduate Degree,FALSE
1052,12051,S,120000,0,Bachelors,FALSE
1053,12052,S,120000,0,Bachelors,FALSE
1054,12053,S,130000,0,Graduate Degree,TRUE
1055,12054,M,90000,4,Bachelors,TRUE
1056,12055,M,90000,4,Bachelors,FALSE
1057,12056,M,120000,2,Graduate Degree,TRUE
1058,12057,M,120000,2,Graduate Degree,TRUE
1059,12058,M,130000,2,Bachelors,TRUE
1060,12059,M,130000,2,Bachelors,TRUE
1061,12060,S,150000,1,Graduate Degree,FALSE
1062,12061,M,160000,1,Bachelors,TRUE
1063,12062,M,70000,4,Bachelors,TRUE
1064,12063,M,70000,4,Bachelors,TRUE
1065,12064,S,70000,4,Bachelors,TRUE
1066,12065,M,70000,4,Bachelors,TRUE
1067,12066,M,70000,4,Bachelors,TRUE
1068,12067,S,70000,4,Bachelors,TRUE
1069,12068,S,70000,4,Bachelors,TRUE
1070,12069,M,70000,4,Bachelors,FALSE
1071,12070,M,70000,4,Bachelors,TRUE
1072,12071,M,70000,4,Bachelors,TRUE
1073,12072,M,70000,4,Bachelors,TRUE
1074,12073,M,70000,4,Bachelors,TRUE
1075,12074,S,70000,4,Bachelors,TRUE
1076,12075,S,60000,4,Bachelors,TRUE
1077,12076,M,70000,5,Bachelors,TRUE
1078,12077,S,70000,5,Bachelors,TRUE
1079,12078,M,60000,4,Bachelors,TRUE
1080,12079,M,60000,4,Bachelors,FALSE
1081,12080,S,60000,4,Bachelors,TRUE
1082,12081,S,60000,5,Bachelors,TRUE
1083,12082,M,70000,5,Bachelors,TRUE
1084,12083,M,70000,4,Bachelors,TRUE
1085,12084,M,60000,5,Bachelors,FALSE
1086,12085,M,60000,2,Bachelors,TRUE
1087,12086,S,60000,2,Bachelors,TRUE
1088,12087,S,70000,4,Bachelors,TRUE
1089,12088,S,70000,4,Bachelors,TRUE
1090,12089,M,70000,4,Bachelors,TRUE
1091,12090,M,40000,2,High School,TRUE
1092,12091,M,40000,2,High School,TRUE
1093,12092,M,40000,2,High School,TRUE
1094,12093,M,60000,2,Partial College,TRUE
1095,12094,M,60000,2,Bachelors,TRUE
1096,12095,M,60000,2,Bachelors,TRUE
1097,12096,M,60000,2,Bachelors,FALSE
1098,12097,S,60000,2,Partial College,TRUE
1099,12098,S,60000,2,Partial College,TRUE
1100,12099,S,60000,2,Partial College,FALSE
1101,12100,S,60000,2,Bachelors,TRUE
1102,12101,S,70000,4,Partial College,TRUE
1103,12102,M,70000,4,Partial College,TRUE
1104,12103,M,70000,4,Partial College,TRUE
1105,12104,M,70000,4,Partial College,TRUE
1106,12105,S,70000,5,Partial College,TRUE
1107,12106,M,40000,2,Partial High School,TRUE
1108,12107,M,40000,2,Partial High School,TRUE
1109,12108,M,60000,2,Partial College,TRUE
1110,12109,S,60000,2,Partial College,TRUE
1111,12110,M,60000,2,Partial College,TRUE
1112,12111,M,60000,2,Partial College,TRUE
1113,12112,M,70000,4,Partial College,TRUE
1114,12113,M,70000,2,High School,TRUE
1115,12114,M,70000,2,High School,TRUE
1116,12115,S,70000,2,High School,TRUE
1117,12116,S,70000,2,High School,TRUE
1118,12117,M,60000,2,Partial College,TRUE
1119,12118,M,60000,2,Partial College,TRUE
1120,12119,M,60000,2,Partial College,FALSE
1121,12120,M,60000,3,High School,TRUE
1122,12121,S,60000,3,High School,TRUE
1123,12122,M,70000,4,Partial College,TRUE
1124,12123,M,170000,2,Bachelors,TRUE
1125,12124,S,110000,2,Partial College,TRUE
1126,12125,M,130000,2,Partial College,TRUE
1127,12126,M,150000,2,High School,TRUE
1128,12127,M,100000,2,Partial College,TRUE
1129,12128,M,120000,3,High School,TRUE
1130,12129,M,120000,3,High School,TRUE
1131,12130,S,120000,3,High School,TRUE
1132,12131,M,90000,2,High School,FALSE
1133,12132,M,110000,3,Partial College,TRUE
1134,12133,M,130000,3,Partial College,TRUE
1135,12134,M,170000,3,High School,TRUE
1136,12135,M,90000,2,Partial College,TRUE
1137,12136,M,30000,4,High School,FALSE
1138,12137,M,90000,3,Graduate Degree,TRUE
1139,12138,M,70000,3,Graduate Degree,TRUE
1140,12139,M,70000,4,Graduate Degree,TRUE
1141,12140,S,90000,4,Partial College,FALSE
1142,12141,S,90000,4,Partial College,TRUE
1143,12142,S,100000,4,Bachelors,TRUE
1144,12143,M,100000,4,Bachelors,TRUE
1145,12144,M,100000,4,Partial College,TRUE
1146,12145,M,100000,4,Partial College,TRUE
1147,12146,S,110000,3,Bachelors,FALSE
1148,12147,M,80000,4,Bachelors,TRUE
1149,12148,S,100000,5,Partial College,TRUE
